community_profile_case,profile_id,climate_zone,scenario_id,scenario_hash,episode_seed,dc_operation,bess_enabled,dc_scale_of_reference_mix,maximum_pv_curtailment_fraction,status,pv_rated_kw,total_community_load_kwh,total_pv_available_kwh,total_pv_used_kwh,maximum_pcc_import_kw,deadline_miss_fraction,terminal_backlog_fraction
reference_3a,eulp_mixed_3a,3A,hourly_seed_10040,444988d3dc3b6a061f32ae3d4a9095b586310422b02c365e2ecaecb084b5adb6,10040,rigid,True,1,0.05,optimal,874.260852724,82682.2786062,57092.4733624,54237.8496943,685.743563889,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10041,7372c278909c393cced930195e33034665c9392ab65e668ecb05d33a0989896d,10041,flexible,False,1,0.05,optimal,623.444004431,46475.0146737,30511.0858629,28985.5315698,480.627893483,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10041,7372c278909c393cced930195e33034665c9392ab65e668ecb05d33a0989896d,10041,rigid,False,1,0.05,optimal,600.541455702,46475.0146737,29390.2448158,27920.732575,445.323598648,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10041,7372c278909c393cced930195e33034665c9392ab65e668ecb05d33a0989896d,10041,flexible,True,1,0.05,optimal,681.08923387,46475.0146737,33332.219008,31665.6080576,480.230735395,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10041,7372c278909c393cced930195e33034665c9392ab65e668ecb05d33a0989896d,10041,rigid,True,1,0.05,optimal,663.90016012,46475.0146737,32490.9930096,30866.4433591,443.482214802,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10042,77626cb25b30baeb58ab6e7f38210bedaed96491096cf629bb8b9969b77747c8,10042,flexible,False,1,0.05,optimal,603.3037683,43730.0143942,32102.9467571,30497.7994192,490.398794554,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10042,77626cb25b30baeb58ab6e7f38210bedaed96491096cf629bb8b9969b77747c8,10042,rigid,False,1,0.05,optimal,568.806439982,43730.0143942,30267.2779739,28753.9140752,459.867438076,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10042,77626cb25b30baeb58ab6e7f38210bedaed96491096cf629bb8b9969b77747c8,10042,flexible,True,1,0.05,optimal,657.325492361,43730.0143942,34977.5459597,33228.6686617,486.829928356,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10042,77626cb25b30baeb58ab6e7f38210bedaed96491096cf629bb8b9969b77747c8,10042,rigid,True,1,0.05,optimal,626.506200798,43730.0143942,33337.5925429,31670.7129158,458.467922449,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10043,d491cdcfdbfb29a0c15bfc52b403eb5260cdf00bfb7887e5029b17e796a77d2f,10043,flexible,False,1,0.05,optimal,563.773852711,47777.5536431,34885.1307943,33140.8742546,507.292920813,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10043,d491cdcfdbfb29a0c15bfc52b403eb5260cdf00bfb7887e5029b17e796a77d2f,10043,rigid,False,1,0.05,optimal,518.486359493,47777.5536431,32082.8367243,30478.6948881,502.103176466,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10043,d491cdcfdbfb29a0c15bfc52b403eb5260cdf00bfb7887e5029b17e796a77d2f,10043,flexible,True,1,0.05,optimal,619.550955577,47777.5536431,38336.4996711,36419.6746876,501.341267907,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10043,d491cdcfdbfb29a0c15bfc52b403eb5260cdf00bfb7887e5029b17e796a77d2f,10043,rigid,True,1,0.05,optimal,574.874095727,47777.5536431,35571.9902994,33793.3907844,500.984653022,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10044,3b2d4f13559e030f38c98c04f958a37280c42b817356d04f5bf72cd73b404192,10044,flexible,False,1,0.05,optimal,883.565404187,78952.4346435,55651.3848963,52868.8156514,674.641738272,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10044,3b2d4f13559e030f38c98c04f958a37280c42b817356d04f5bf72cd73b404192,10044,rigid,False,1,0.05,optimal,862.057350861,78952.4346435,54296.6997214,51581.8647354,638.787393651,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10044,3b2d4f13559e030f38c98c04f958a37280c42b817356d04f5bf72cd73b404192,10044,flexible,True,1,0.05,optimal,938.559930364,78952.4346435,59115.2162424,56159.4554303,672.476094228,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10044,3b2d4f13559e030f38c98c04f958a37280c42b817356d04f5bf72cd73b404192,10044,rigid,True,1,0.05,optimal,919.133576054,78952.4346435,57891.6469224,54997.0645763,635.692655327,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10045,62c7f22a94426a86830302815edd1128ce9d2ce76c8506d338982d3e46318dad,10045,flexible,False,1,0.05,optimal,624.107039546,46475.0146737,30543.534521,29016.3577949,482.21239154,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10045,62c7f22a94426a86830302815edd1128ce9d2ce76c8506d338982d3e46318dad,10045,rigid,False,1,0.05,optimal,598.267250808,46475.0146737,29278.9461903,27814.9988808,453.139866223,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10045,62c7f22a94426a86830302815edd1128ce9d2ce76c8506d338982d3e46318dad,10045,flexible,True,1,0.05,optimal,681.68406515,46475.0146737,33361.3297992,31693.2633093,480.81746055,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10045,62c7f22a94426a86830302815edd1128ce9d2ce76c8506d338982d3e46318dad,10045,rigid,True,1,0.05,optimal,662.995809392,46475.0146737,32446.7344675,30824.3977441,459.049683271,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10046,7f21374be67a0d6d456943ec2ad104cfb3886ae409841743d38a4d6dc0582482,10046,flexible,False,1,0.05,optimal,637.115149453,52151.0511446,36539.2354984,34712.2737235,568.58230254,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10046,7f21374be67a0d6d456943ec2ad104cfb3886ae409841743d38a4d6dc0582482,10046,rigid,False,1,0.05,optimal,611.787013415,52151.0511446,35086.639797,33332.3078071,542.069587435,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10046,7f21374be67a0d6d456943ec2ad104cfb3886ae409841743d38a4d6dc0582482,10046,flexible,True,1,0.05,optimal,693.88607468,52151.0511446,39795.1088019,37805.3533618,564.434453452,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10046,7f21374be67a0d6d456943ec2ad104cfb3886ae409841743d38a4d6dc0582482,10046,rigid,True,1,0.05,optimal,670.397592849,52151.0511446,38448.0192376,36525.6182757,540.527502136,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10047,f64d1a04f0c570637f6f2a29ec5a97f47c96244df1fde1e2df7901a8e08ce13f,10047,flexible,False,1,0.05,optimal,840.166836567,70523.6119281,49154.4287689,46696.7073304,644.98382771,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10047,f64d1a04f0c570637f6f2a29ec5a97f47c96244df1fde1e2df7901a8e08ce13f,10047,rigid,False,1,0.05,optimal,807.299044627,70523.6119281,47231.4802932,44869.9062785,617.277217872,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10047,f64d1a04f0c570637f6f2a29ec5a97f47c96244df1fde1e2df7901a8e08ce13f,10047,flexible,True,1,0.05,optimal,900.539008359,70523.6119281,52686.5363085,50052.2094931,644.920897719,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10047,f64d1a04f0c570637f6f2a29ec5a97f47c96244df1fde1e2df7901a8e08ce13f,10047,rigid,True,1,0.05,optimal,867.424730936,70523.6119281,50749.1670623,48211.7087092,614.945791272,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10048,2df65a5fd7c356beb2fda1e8d9b4ae1e799c2556d8a9e2d93efc8ccabe378510,10048,flexible,False,1,0.05,optimal,883.397975307,78952.4346435,55640.8393848,52858.7974156,674.868508691,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10048,2df65a5fd7c356beb2fda1e8d9b4ae1e799c2556d8a9e2d93efc8ccabe378510,10048,rigid,False,1,0.05,optimal,859.910889917,78952.4346435,54161.5048353,51453.4295936,643.252355829,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10048,2df65a5fd7c356beb2fda1e8d9b4ae1e799c2556d8a9e2d93efc8ccabe378510,10048,flexible,True,1,0.05,optimal,938.261227504,78952.4346435,59096.4024367,56141.5823149,671.07978987,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10048,2df65a5fd7c356beb2fda1e8d9b4ae1e799c2556d8a9e2d93efc8ccabe378510,10048,rigid,True,1,0.05,optimal,917.365573167,78952.4346435,57780.2892247,54891.2747634,642.931892016,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10049,042f95f69d3edb9f6a3dcdbdca73b0c2198250371e729611a26ff5a4fa33d6ec,10049,flexible,False,1,0.05,optimal,829.37302474,74584.6401714,51742.3081507,49155.1927432,616.905219008,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10049,042f95f69d3edb9f6a3dcdbdca73b0c2198250371e729611a26ff5a4fa33d6ec,10049,rigid,False,1,0.05,optimal,783.94374375,74584.6401714,48908.0999164,46462.6949205,591.638193647,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10049,042f95f69d3edb9f6a3dcdbdca73b0c2198250371e729611a26ff5a4fa33d6ec,10049,flexible,True,1,0.05,optimal,884.81364458,74584.6401714,55201.096356,52441.0415382,619.491482554,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10049,042f95f69d3edb9f6a3dcdbdca73b0c2198250371e729611a26ff5a4fa33d6ec,10049,rigid,True,1,0.05,optimal,844.711900454,74584.6401714,52699.2585339,50064.2956072,588.673821245,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10050,1f406bb8a1fa36e06d36c36997c6b4d32523d279c1e323e0e5e376103e9f784a,10050,flexible,False,1,0.05,optimal,841.309809549,80131.489146,53969.4653169,51270.9920511,691.080280911,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10050,1f406bb8a1fa36e06d36c36997c6b4d32523d279c1e323e0e5e376103e9f784a,10050,rigid,False,1,0.05,optimal,802.0391285,80131.489146,51450.2772191,48877.7633581,674.62010895,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10050,1f406bb8a1fa36e06d36c36997c6b4d32523d279c1e323e0e5e376103e9f784a,10050,flexible,True,1,0.05,optimal,897.827257737,80131.489146,57595.022068,54715.2709646,692.005112405,0.00595817597164,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10050,1f406bb8a1fa36e06d36c36997c6b4d32523d279c1e323e0e5e376103e9f784a,10050,rigid,True,1,0.05,optimal,858.622157919,80131.489146,55080.0409625,52326.0389144,672.516384491,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10051,a9fc96b24912801e4a3f2981d5b691c722073ebe88decd4308b6e00bf2778455,10051,flexible,False,1,0.05,optimal,888.284874355,84549.3674191,56647.842581,53815.4504519,692.205477841,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10051,a9fc96b24912801e4a3f2981d5b691c722073ebe88decd4308b6e00bf2778455,10051,rigid,False,1,0.05,optimal,847.590721463,84549.3674191,54052.6886686,51350.0542351,665.464714015,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10051,a9fc96b24912801e4a3f2981d5b691c722073ebe88decd4308b6e00bf2778455,10051,flexible,True,1,0.05,optimal,949.635145881,84549.3674191,60560.2817365,57532.2676497,690.449786273,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10051,a9fc96b24912801e4a3f2981d5b691c722073ebe88decd4308b6e00bf2778455,10051,rigid,True,1,0.05,optimal,910.219255458,84549.3674191,58046.6453791,55144.3131102,661.842307763,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10052,5b8fbe2bd56b40042c84a90a80291651028ea20974ec19abc68403c979cbb6fc,10052,flexible,False,1,0.05,optimal,662.155469689,46519.3382019,28533.9143808,27107.2186617,476.863989339,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10052,5b8fbe2bd56b40042c84a90a80291651028ea20974ec19abc68403c979cbb6fc,10052,rigid,False,1,0.05,optimal,603.514272994,46519.3382019,26006.9204009,24706.5743808,450.687117498,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10052,5b8fbe2bd56b40042c84a90a80291651028ea20974ec19abc68403c979cbb6fc,10052,flexible,True,1,0.05,optimal,732.8278432,46519.3382019,31579.3614806,30000.3934066,479.537198822,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10052,5b8fbe2bd56b40042c84a90a80291651028ea20974ec19abc68403c979cbb6fc,10052,rigid,True,1,0.05,optimal,669.399661328,46519.3382019,28846.084488,27403.7802636,450.440184977,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10053,37135abfe8de62b3827dfdcd8d267a0b78bccf2094d5bd2df946863faab261b8,10053,flexible,False,1,0.05,optimal,874.096339849,75843.7577499,52103.92678,49498.730441,656.269514261,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10053,37135abfe8de62b3827dfdcd8d267a0b78bccf2094d5bd2df946863faab261b8,10053,rigid,False,1,0.05,optimal,825.273319808,75843.7577499,49193.6399553,46733.9579575,634.097019167,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10053,37135abfe8de62b3827dfdcd8d267a0b78bccf2094d5bd2df946863faab261b8,10053,flexible,True,1,0.05,optimal,934.216128461,75843.7577499,55687.6016235,52903.2215423,656.360230234,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10053,37135abfe8de62b3827dfdcd8d267a0b78bccf2094d5bd2df946863faab261b8,10053,rigid,True,1,0.05,optimal,888.434889648,75843.7577499,52958.6320508,50310.7004483,630.971033378,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10054,61a9f614800ba65a7147f9b95bfa1600d8ecd49fed1a83a85a9e627c07beeee5,10054,flexible,False,1,0.05,optimal,525.741229206,47791.2663902,19690.2485416,18705.7361146,524.323240381,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10054,61a9f614800ba65a7147f9b95bfa1600d8ecd49fed1a83a85a9e627c07beeee5,10054,rigid,False,1,0.05,optimal,430.448294296,47791.2663902,16121.303463,15315.2382898,509.186583789,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10054,61a9f614800ba65a7147f9b95bfa1600d8ecd49fed1a83a85a9e627c07beeee5,10054,flexible,True,1,0.05,optimal,585.913605287,47791.2663902,21943.8458906,20846.6535961,532.165678262,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10054,61a9f614800ba65a7147f9b95bfa1600d8ecd49fed1a83a85a9e627c07beeee5,10054,rigid,True,1,0.05,optimal,482.654683889,47791.2663902,18076.555837,17172.7280452,508.473314812,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10055,48624d2f0feab9ae3cc60aea85624d35e89b8289929f223fb3a13b20622c70ca,10055,flexible,False,1,0.05,optimal,929.056661487,90861.321804,61417.8619555,58346.9688578,717.778081546,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10055,48624d2f0feab9ae3cc60aea85624d35e89b8289929f223fb3a13b20622c70ca,10055,rigid,False,1,0.05,optimal,889.975053414,90861.321804,58834.2640878,55892.5508834,674.127512519,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10055,48624d2f0feab9ae3cc60aea85624d35e89b8289929f223fb3a13b20622c70ca,10055,flexible,True,1,0.05,optimal,986.842513553,90861.321804,65237.9556402,61976.0578582,718.14293662,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10055,48624d2f0feab9ae3cc60aea85624d35e89b8289929f223fb3a13b20622c70ca,10055,rigid,True,1,0.05,optimal,948.748865954,90861.321804,62719.6696339,59583.6861522,670.909662912,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10056,612bb082d2bd3aebd3ae91daa6751192eeb482c1e75279dce8c59d7d30233863,10056,flexible,False,1,0.05,optimal,609.294194583,56451.9096919,26530.170035,25203.6615333,613.1693039,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10056,612bb082d2bd3aebd3ae91daa6751192eeb482c1e75279dce8c59d7d30233863,10056,rigid,False,1,0.05,optimal,566.735040457,56451.9096919,24677.0396334,23443.1876518,615.402570855,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10056,612bb082d2bd3aebd3ae91daa6751192eeb482c1e75279dce8c59d7d30233863,10056,flexible,True,1,0.05,optimal,675.186179758,56451.9096919,29399.2693735,27929.3059049,613.860465927,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10056,612bb082d2bd3aebd3ae91daa6751192eeb482c1e75279dce8c59d7d30233863,10056,rigid,True,1,0.05,optimal,636.133466566,56451.9096919,27698.8180472,26313.8771448,614.007701447,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10057,24684aad406e782cc707e354349776ec95545c3644ece90707848f958847ddbd,10057,flexible,False,1,0.05,optimal,708.126749538,57340.2028871,24491.4402411,23266.8682291,615.690389961,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10057,24684aad406e782cc707e354349776ec95545c3644ece90707848f958847ddbd,10057,rigid,False,1,0.05,optimal,644.536756204,57340.2028871,22292.101602,21177.4965219,588.757703477,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10057,24684aad406e782cc707e354349776ec95545c3644ece90707848f958847ddbd,10057,flexible,True,1,0.05,optimal,780.205340178,57340.2028871,26984.3675263,25635.14915,615.604436079,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10057,24684aad406e782cc707e354349776ec95545c3644ece90707848f958847ddbd,10057,rigid,True,1,0.05,optimal,723.399397758,57340.2028871,25019.6636862,23768.6805019,587.782383045,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10058,e3f562cbea4c5b295f57b632b19fa797f1beafbb132f27f9883245f59e431cd9,10058,flexible,False,1,0.05,optimal,699.981227092,59935.2250718,44520.8891892,42294.8447298,580.359066866,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10058,e3f562cbea4c5b295f57b632b19fa797f1beafbb132f27f9883245f59e431cd9,10058,rigid,False,1,0.05,optimal,650.575129714,59935.2250718,41378.5143633,39309.5886452,548.900165472,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10058,e3f562cbea4c5b295f57b632b19fa797f1beafbb132f27f9883245f59e431cd9,10058,flexible,True,1,0.05,optimal,754.870023843,59935.2250718,48011.9800118,45611.3810113,575.765704299,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10058,e3f562cbea4c5b295f57b632b19fa797f1beafbb132f27f9883245f59e431cd9,10058,rigid,True,1,0.05,optimal,706.349258482,59935.2250718,44925.9149369,42679.61919,547.208739272,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10059,fae9ac8765f2beace6eabe9e31d3ddc0d91075ad5c50bbc149590fe1a199be85,10059,flexible,False,1,0.05,optimal,643.346126241,48486.0233458,36002.1060385,34202.0007366,501.396138305,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10059,fae9ac8765f2beace6eabe9e31d3ddc0d91075ad5c50bbc149590fe1a199be85,10059,rigid,False,1,0.05,optimal,622.593659152,48486.0233458,34840.7832447,33098.7440825,472.558991932,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10059,fae9ac8765f2beace6eabe9e31d3ddc0d91075ad5c50bbc149590fe1a199be85,10059,flexible,True,1,0.05,optimal,703.449293643,48486.0233458,39365.5219631,37397.245865,558.355044577,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10059,fae9ac8765f2beace6eabe9e31d3ddc0d91075ad5c50bbc149590fe1a199be85,10059,rigid,True,1,0.05,optimal,686.446688195,48486.0233458,38414.0440894,36493.341885,465.697540313,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10060,2ef9cea40019500efc0aca2084cbd54c5c99c70c9f26d536c3f862716da35b00,10060,flexible,False,1,0.05,optimal,831.934023918,78788.3312204,55682.0132079,52897.9125475,676.292882719,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10060,2ef9cea40019500efc0aca2084cbd54c5c99c70c9f26d536c3f862716da35b00,10060,rigid,False,1,0.05,optimal,787.832277407,78788.3312204,52730.2478502,50093.7354577,649.05612846,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10060,2ef9cea40019500efc0aca2084cbd54c5c99c70c9f26d536c3f862716da35b00,10060,flexible,True,1,0.05,optimal,890.031406728,78788.3312204,59570.5177576,56591.9918697,675.1474057,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10060,2ef9cea40019500efc0aca2084cbd54c5c99c70c9f26d536c3f862716da35b00,10060,rigid,True,1,0.05,optimal,845.528465013,78788.3312204,56591.9000822,53762.3050781,646.059324888,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10061,e500e0e6f24f7612b51aee9809cca8856a556b9620e225a00cc636dac1a8d7c5,10061,flexible,False,1,0.05,optimal,568.294728099,44830.0967116,34261.8581206,32548.7652145,489.919822664,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10061,e500e0e6f24f7612b51aee9809cca8856a556b9620e225a00cc636dac1a8d7c5,10061,rigid,False,1,0.05,optimal,538.831700788,44830.0967116,32485.5649198,30861.2866738,451.855153279,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10061,e500e0e6f24f7612b51aee9809cca8856a556b9620e225a00cc636dac1a8d7c5,10061,flexible,True,1,0.05,optimal,622.988493611,44830.0967116,37559.2845111,35681.3202856,488.054209559,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10061,e500e0e6f24f7612b51aee9809cca8856a556b9620e225a00cc636dac1a8d7c5,10061,rigid,True,1,0.05,optimal,599.337834393,44830.0967116,36133.4125286,34326.7419022,449.965311421,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10062,1d21213c2358ee2a8ce98354b1c6aabdbcff7850af25684b9a9c814763f3ecd8,10062,flexible,False,1,0.05,optimal,613.795726497,44530.8430915,32612.2096119,30981.5991313,501.892015505,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10062,1d21213c2358ee2a8ce98354b1c6aabdbcff7850af25684b9a9c814763f3ecd8,10062,rigid,False,1,0.05,optimal,532.477635009,44530.8430915,28291.6147782,26877.0340393,474.434539405,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10062,1d21213c2358ee2a8ce98354b1c6aabdbcff7850af25684b9a9c814763f3ecd8,10062,flexible,True,1,0.05,optimal,667.422589062,44530.8430915,35461.5133905,33688.437721,497.915708142,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10062,1d21213c2358ee2a8ce98354b1c6aabdbcff7850af25684b9a9c814763f3ecd8,10062,rigid,True,1,0.05,optimal,590.923454631,44530.8430915,31396.9595014,29827.1115263,472.94037998,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10063,04f1e0b1757334488a161700f7ec4703628e7a0c9dd5aa30d7015646e3f79e50,10063,flexible,False,1,0.05,optimal,735.572142567,89721.7131356,32190.982007,30581.4329066,944.814519846,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10063,04f1e0b1757334488a161700f7ec4703628e7a0c9dd5aa30d7015646e3f79e50,10063,rigid,False,1,0.05,optimal,671.124236596,89721.7131356,29370.5361779,27902.009369,919.90897596,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10063,04f1e0b1757334488a161700f7ec4703628e7a0c9dd5aa30d7015646e3f79e50,10063,flexible,True,1,0.05,optimal,803.954441247,89721.7131356,35183.6094041,33424.4289339,941.703236673,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10063,04f1e0b1757334488a161700f7ec4703628e7a0c9dd5aa30d7015646e3f79e50,10063,rigid,True,1,0.05,optimal,746.247131484,89721.7131356,32658.1535545,31025.2458768,919.387119235,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10064,c22f97ef7c6192453e8099834f002420965dd55ff00e77ca29699904a13ec3a9,10064,flexible,False,1,0.05,optimal,891.282284615,88124.3619456,57949.8181612,55052.3272531,738.557806079,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10064,c22f97ef7c6192453e8099834f002420965dd55ff00e77ca29699904a13ec3a9,10064,rigid,False,1,0.05,optimal,858.878792835,88124.3619456,55842.9924238,53050.8428026,723.374457994,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10064,c22f97ef7c6192453e8099834f002420965dd55ff00e77ca29699904a13ec3a9,10064,flexible,True,1,0.05,optimal,950.721028432,88124.3619456,61814.4348549,58723.7131121,738.263195983,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10064,c22f97ef7c6192453e8099834f002420965dd55ff00e77ca29699904a13ec3a9,10064,rigid,True,1,0.05,optimal,921.572750882,88124.3619456,59919.2581943,56923.2952846,722.936008139,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10065,74b202f07a1d46219b6e4ad2a1c0d8c1b63a436cb0cd942b713b71583a5575f2,10065,flexible,False,1,0.05,optimal,720.509623201,67297.371465,49407.0887166,46936.7342808,625.076362946,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10065,74b202f07a1d46219b6e4ad2a1c0d8c1b63a436cb0cd942b713b71583a5575f2,10065,rigid,False,1,0.05,optimal,686.98505498,67297.371465,47108.227934,44752.8165373,618.779390364,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10065,74b202f07a1d46219b6e4ad2a1c0d8c1b63a436cb0cd942b713b71583a5575f2,10065,flexible,True,1,0.05,optimal,776.438993888,67297.371465,53242.3010308,50580.1859793,624.531691345,0.00935917992443,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10065,74b202f07a1d46219b6e4ad2a1c0d8c1b63a436cb0cd942b713b71583a5575f2,10065,rigid,True,1,0.05,optimal,744.828738297,67297.371465,51074.7092985,48520.9738335,616.59753308,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10066,504248a7e1ac652379ce38ac19bbb858f7d1171226655e65e5ee55162bb21a90,10066,flexible,False,1,0.05,optimal,840.749619918,68800.2655124,49374.5292354,46905.8027736,643.040656221,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10066,504248a7e1ac652379ce38ac19bbb858f7d1171226655e65e5ee55162bb21a90,10066,rigid,False,1,0.05,optimal,788.480740207,68800.2655124,46304.945535,43989.6982583,617.76522216,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10066,504248a7e1ac652379ce38ac19bbb858f7d1171226655e65e5ee55162bb21a90,10066,flexible,True,1,0.05,optimal,904.657213065,68800.2655124,53127.6172552,50471.2363925,640.158020256,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10066,504248a7e1ac652379ce38ac19bbb858f7d1171226655e65e5ee55162bb21a90,10066,rigid,True,1,0.05,optimal,851.405192269,68800.2655124,50000.2968314,47500.2819899,615.016745675,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10067,5b894950cd896b09c9ce2597730fa3bcfbdfe4bba24037a69e762ccb08de6357,10067,flexible,False,1,0.05,optimal,612.593648604,44530.8430915,32548.3407797,30920.9237408,503.04462243,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10067,5b894950cd896b09c9ce2597730fa3bcfbdfe4bba24037a69e762ccb08de6357,10067,rigid,False,1,0.05,optimal,529.990121193,44530.8430915,28159.448133,26751.4757264,465.701314627,0,0
