evaluation_split,scenario_id,scenario_hash,episode_seed,duration_h,recovery_gap_h,event_ordinal,event_start_hour,fixed_capacity_kw,delivered_reduction_kw,fresh_delivered_reduction_kw,delivery_ratio,minimum_interval_delivery_ratio,event_start_backlog_gpu_h,event_start_compute_debt_kwh,fresh_event_start_compute_debt_kwh,paired_compute_debt_increment_kwh,paired_local_service_margin_delta,paired_residual_flexibility_ratio,local_event_success,fresh_local_event_success,failure_labels,fresh_failure_labels
validation,hourly_seed_20077,8009ab9042d9815c0c5cb83bd6208743ce6069b101bfef222a89cb2b12a81932,20077,8,12,2,83,41.1908168229,41.1399228194,41.1399228194,0.998764433254,0.990115466036,1662.55004512,495.625750785,213.831920681,281.793830103,0,1,True,True,,
validation,hourly_seed_20077,8009ab9042d9815c0c5cb83bd6208743ce6069b101bfef222a89cb2b12a81932,20077,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2526.06480898,751.437419687,130.129764705,621.307654981,0,1,True,True,,
validation,hourly_seed_20077,8009ab9042d9815c0c5cb83bd6208743ce6069b101bfef222a89cb2b12a81932,20077,8,12,4,123,41.1908168229,41.1417906529,41.1417906529,0.998809779126,0.990478233005,3658.56659052,1096.9748423,75.7327529946,1021.24208931,0,1,True,True,,
validation,hourly_seed_20078,3fda8054068de1ba0bada21e8b5ad26801874f85b5c043eb180aa711d8f67e35,20078,8,12,1,63,41.1908168229,41.1047298927,41.1047298927,0.997910045567,0.983280364533,277.194843915,86.0834401735,86.0834401735,0,0,1,True,True,,
validation,hourly_seed_20078,3fda8054068de1ba0bada21e8b5ad26801874f85b5c043eb180aa711d8f67e35,20078,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1592.44055349,474.641160776,165.677526603,308.963634172,0,1,True,True,,
validation,hourly_seed_20078,3fda8054068de1ba0bada21e8b5ad26801874f85b5c043eb180aa711d8f67e35,20078,8,12,3,103,41.1908168229,41.1311622594,41.1311622594,0.998551750899,0.988414007189,2527.77614912,754.09779353,119.791555803,634.306237727,0,1,True,True,,
validation,hourly_seed_20078,3fda8054068de1ba0bada21e8b5ad26801874f85b5c043eb180aa711d8f67e35,20078,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3695.60548348,1110.31770776,80.5349304309,1029.78277733,0,1,True,True,,
validation,hourly_seed_20079,a5f9f0c83bb5d8f52d46877932858481661335c61625bae3b2cbd73b7e1f0a77,20079,8,12,1,63,41.1908168229,40.9827054792,40.9827054792,0.994947627657,0.973078922079,317.647579295,98.646121848,98.646121848,0,0,1,True,True,,
validation,hourly_seed_20079,a5f9f0c83bb5d8f52d46877932858481661335c61625bae3b2cbd73b7e1f0a77,20079,8,12,2,83,41.1908168229,41.1467446856,41.1467446856,0.998930049447,0.991440395575,1371.65233897,408.190745144,88.8131108001,319.377634344,0,1,True,True,,
validation,hourly_seed_20079,a5f9f0c83bb5d8f52d46877932858481661335c61625bae3b2cbd73b7e1f0a77,20079,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2372.27697603,703.529329029,69.8649830854,633.664345944,-0.225997879217,1,False,True,window_relief,
validation,hourly_seed_20079,a5f9f0c83bb5d8f52d46877932858481661335c61625bae3b2cbd73b7e1f0a77,20079,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3625.06079066,1086.29399535,78.2492517859,1008.04474356,0,1,True,True,,
validation,hourly_seed_20080,1b316be8d030ac8ee7dd1fae0ba9af521bed61413eca9822e1b6d6099a7d0e81,20080,8,12,1,63,41.1908168229,41.1908168229,41.1908168229,1,1,307.488892651,95.4913205481,95.4913205481,0,0,1,True,True,,
validation,hourly_seed_20080,1b316be8d030ac8ee7dd1fae0ba9af521bed61413eca9822e1b6d6099a7d0e81,20080,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1634.59834702,487.219155758,173.991839956,313.227315802,0,1,True,True,,
validation,hourly_seed_20080,1b316be8d030ac8ee7dd1fae0ba9af521bed61413eca9822e1b6d6099a7d0e81,20080,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2450.43318372,732.119710661,86.3967846854,645.722925975,0,1,True,True,,
validation,hourly_seed_20080,1b316be8d030ac8ee7dd1fae0ba9af521bed61413eca9822e1b6d6099a7d0e81,20080,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3703.56707232,1114.40711789,75.8218151617,1038.58530273,0,1,True,True,,
validation,hourly_seed_20081,bad8348abebb2759c9a530e2d135172182d382a67df6495ce243b6d2c27abe0d,20081,8,12,1,63,41.1908168229,40.870796459,40.870796459,0.992230783738,0.955817265434,281.323619734,87.3656401641,87.3656401641,0,0,1,True,True,,
validation,hourly_seed_20081,bad8348abebb2759c9a530e2d135172182d382a67df6495ce243b6d2c27abe0d,20081,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1428.52101067,426.159712653,118.214009832,307.945702821,0,1,True,True,,
validation,hourly_seed_20081,bad8348abebb2759c9a530e2d135172182d382a67df6495ce243b6d2c27abe0d,20081,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2425.92888029,719.85866939,96.0192926916,623.839376698,0,1,True,True,,
validation,hourly_seed_20081,bad8348abebb2759c9a530e2d135172182d382a67df6495ce243b6d2c27abe0d,20081,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3735.94666827,1121.51229994,94.8949544906,1026.61734545,0,1,True,True,,
validation,hourly_seed_20082,185bd733c3321781d49bf9594dce8e9cdb84cb459d44b3ec44d75f0afb8a3626,20082,8,12,1,63,41.1908168229,40.8706187983,40.8706187983,0.992226470623,0.970696039,292.079086724,90.4846450592,90.4846450592,0,0,1,True,True,,
validation,hourly_seed_20082,185bd733c3321781d49bf9594dce8e9cdb84cb459d44b3ec44d75f0afb8a3626,20082,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1306.68749063,388.586627649,81.1503506601,307.436276989,0,1,True,True,,
validation,hourly_seed_20082,185bd733c3321781d49bf9594dce8e9cdb84cb459d44b3ec44d75f0afb8a3626,20082,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2567.8568753,767.8444748,134.725496966,633.118977834,0,1,True,True,,
validation,hourly_seed_20082,185bd733c3321781d49bf9594dce8e9cdb84cb459d44b3ec44d75f0afb8a3626,20082,8,12,4,123,41.1908168229,41.1688228916,41.1511694967,0.999466047703,0.995728381624,3716.1548948,1115.2904068,64.9073774922,1050.38302931,0,1.0004289889,True,True,,
validation,hourly_seed_20083,c438e6792d6b8363a02d31ef3a918b3b7be9b79f5bbf9fd37cca725b9faaf880,20083,8,12,1,63,41.1908168229,40.9945932748,40.9945932748,0.995236230712,0.979354386902,348.225777167,107.689427072,107.689427072,0,0,1,True,True,,
validation,hourly_seed_20083,c438e6792d6b8363a02d31ef3a918b3b7be9b79f5bbf9fd37cca725b9faaf880,20083,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1830.26175375,545.691318915,241.177955677,304.513363238,0,1,True,True,,
validation,hourly_seed_20083,c438e6792d6b8363a02d31ef3a918b3b7be9b79f5bbf9fd37cca725b9faaf880,20083,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2593.50717699,770.22584977,138.014638538,632.211211233,0,1,True,True,,
validation,hourly_seed_20083,c438e6792d6b8363a02d31ef3a918b3b7be9b79f5bbf9fd37cca725b9faaf880,20083,8,12,4,123,41.1908168229,41.0795238281,41.0795238281,0.997298111488,0.984342494516,3505.27718514,1054.24739761,57.1131642858,997.134233328,0,1,True,True,,
validation,hourly_seed_20084,a7f5557d4acf4bc3daa51bbf4f9d17379b0ec249efedc1a5862e1e4adbb8e90b,20084,8,12,1,63,41.1908168229,40.8111987347,40.8111987347,0.990783914536,0.951690213738,361.055078183,112.003073626,112.003073626,0,0,1,True,True,,
validation,hourly_seed_20084,a7f5557d4acf4bc3daa51bbf4f9d17379b0ec249efedc1a5862e1e4adbb8e90b,20084,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1339.14814092,399.038447331,96.5819784442,302.456468887,0,1,True,True,,
validation,hourly_seed_20084,a7f5557d4acf4bc3daa51bbf4f9d17379b0ec249efedc1a5862e1e4adbb8e90b,20084,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2503.99450287,747.136682953,123.580521897,623.556161056,-0.238846454708,1,False,True,window_relief,
validation,hourly_seed_20084,a7f5557d4acf4bc3daa51bbf4f9d17379b0ec249efedc1a5862e1e4adbb8e90b,20084,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3673.3799309,1111.3782067,95.6648392432,1015.71336745,0,1,True,True,,
validation,hourly_seed_20085,1d16d6d3f97e7aad3b2083ef5c813f89af926b976bdc45b2996e32bae8a7c3e8,20085,8,12,1,63,41.1908168229,41.1908168229,41.1908168229,1,1,471.63106734,142.892556291,142.892556291,0,0,1,True,True,,
validation,hourly_seed_20085,1d16d6d3f97e7aad3b2083ef5c813f89af926b976bdc45b2996e32bae8a7c3e8,20085,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1511.05750054,449.37392624,132.718586477,316.655339762,0,1,True,True,,
validation,hourly_seed_20085,1d16d6d3f97e7aad3b2083ef5c813f89af926b976bdc45b2996e32bae8a7c3e8,20085,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2600.37037687,774.325589843,143.911242377,630.414347466,-0.0622752436277,1,False,True,window_relief,
validation,hourly_seed_20085,1d16d6d3f97e7aad3b2083ef5c813f89af926b976bdc45b2996e32bae8a7c3e8,20085,8,12,4,123,41.1908168229,41.1862681145,41.1908168229,0.999889569843,0.999116558742,3726.20979251,1116.68703684,73.7945714891,1042.89246535,-0.000883441257846,0.999889569843,True,True,,
validation,hourly_seed_20086,993281647f7974eb8ade4e566188f99f6674109c078d4e127abc81b88ec9cf0e,20086,8,12,1,63,41.1908168229,41.0829699708,41.0829699708,0.997381774376,0.981366614717,545.577876275,167.352535454,167.352535454,0,0,1,True,True,,
validation,hourly_seed_20086,993281647f7974eb8ade4e566188f99f6674109c078d4e127abc81b88ec9cf0e,20086,8,12,2,83,41.1908168229,41.1815527165,41.1815527165,0.999775092919,0.99820074335,1657.68856867,493.535101569,168.429576251,325.105525318,0,1,True,True,,
validation,hourly_seed_20086,993281647f7974eb8ade4e566188f99f6674109c078d4e127abc81b88ec9cf0e,20086,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2523.39542672,749.382085084,104.777399529,644.604685555,-0.549525712839,1,False,True,window_relief,
validation,hourly_seed_20086,993281647f7974eb8ade4e566188f99f6674109c078d4e127abc81b88ec9cf0e,20086,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3568.07778022,1065.77177404,68.9247037781,996.847070261,0,1,True,True,,
validation,hourly_seed_20087,1b7d70259d8bc1fdd3f8f4db7f459e8468e7e59f5d369438e650c3410cbb30f1,20087,8,12,1,63,41.1908168229,41.0763878831,41.0763878831,0.997221979349,0.97893283579,309.547302093,96.1305639176,96.1305639176,0,0,1,True,True,,
validation,hourly_seed_20087,1b7d70259d8bc1fdd3f8f4db7f459e8468e7e59f5d369438e650c3410cbb30f1,20087,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1421.55981153,422.768227236,106.753659898,316.014567338,0,1,True,True,,
validation,hourly_seed_20087,1b7d70259d8bc1fdd3f8f4db7f459e8468e7e59f5d369438e650c3410cbb30f1,20087,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2552.82774142,761.263019982,131.364747228,629.898272754,0,1,True,True,,
validation,hourly_seed_20087,1b7d70259d8bc1fdd3f8f4db7f459e8468e7e59f5d369438e650c3410cbb30f1,20087,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3678.67835403,1104.30838771,98.7640308272,1005.54435688,-0.143565195918,1,False,True,window_relief,
validation,hourly_seed_20088,891c2357a6587a77ea143e03bbbc0f731ac8909f3c64ae7649c185c8f62326e9,20088,8,12,1,63,41.1908168229,40.7854096789,40.7854096789,0.99015782703,0.960133596766,459.681464932,140.898486671,140.898486671,0,0,1,True,True,,
validation,hourly_seed_20088,891c2357a6587a77ea143e03bbbc0f731ac8909f3c64ae7649c185c8f62326e9,20088,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1636.03072047,485.06991335,162.315364871,322.754548479,0,1,True,True,,
validation,hourly_seed_20088,891c2357a6587a77ea143e03bbbc0f731ac8909f3c64ae7649c185c8f62326e9,20088,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2599.26818505,773.672032392,122.020866889,651.651165503,0,1,True,True,,
validation,hourly_seed_20088,891c2357a6587a77ea143e03bbbc0f731ac8909f3c64ae7649c185c8f62326e9,20088,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3798.94335089,1141.2322181,85.8533842973,1055.3788338,0,1,True,True,,
validation,hourly_seed_20089,c55e941ba270342124f9a2779edc9e096c7f2f3890ae1152e5f5d1ab56db00ec,20089,8,12,1,63,41.1908168229,41.1908168229,41.1908168229,1,1,408.464549169,124.708157702,124.708157702,0,0,1,True,True,,
validation,hourly_seed_20089,c55e941ba270342124f9a2779edc9e096c7f2f3890ae1152e5f5d1ab56db00ec,20089,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1620.7493164,483.002798413,162.095854217,320.906944197,0,1,True,True,,
validation,hourly_seed_20089,c55e941ba270342124f9a2779edc9e096c7f2f3890ae1152e5f5d1ab56db00ec,20089,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2539.94061546,758.861463608,113.973371794,644.888091814,-0.325271830916,1,False,True,window_relief,
validation,hourly_seed_20089,c55e941ba270342124f9a2779edc9e096c7f2f3890ae1152e5f5d1ab56db00ec,20089,8,12,4,123,41.1908168229,41.1595220246,41.1595220246,0.999240248173,0.993921985388,3682.17184992,1107.5994899,91.2131664819,1016.38632342,0,1,True,True,,
validation,hourly_seed_20090,12ab24060e5da92c655c9b9088705a7f839fd709dde8832954961afb49683676,20090,8,12,1,63,41.1908168229,40.802022967,40.802022967,0.990561152076,0.966401475579,264.002849396,81.9866385926,81.9866385926,0,0,1,True,True,,
validation,hourly_seed_20090,12ab24060e5da92c655c9b9088705a7f839fd709dde8832954961afb49683676,20090,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1814.55881812,540.296222296,234.414913478,305.881308818,0,1,True,True,,
validation,hourly_seed_20090,12ab24060e5da92c655c9b9088705a7f839fd709dde8832954961afb49683676,20090,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2495.02784097,739.363587939,102.135075657,637.228512282,-0.503225665493,1,False,True,window_relief,
validation,hourly_seed_20090,12ab24060e5da92c655c9b9088705a7f839fd709dde8832954961afb49683676,20090,8,12,4,123,41.1908168229,41.1908168229,41.117724534,1,1,3494.39828794,1049.1345362,75.6220323588,973.512503843,-0.278018830583,1.00177763458,False,True,window_relief,
validation,hourly_seed_20091,ba47fee901329170b51604570f728fd15d105524e80a840cf69250b7c9b35590,20091,8,12,1,63,41.1908168229,41.0047107936,41.0047107936,0.995481856306,0.966727611935,491.157557128,151.502305951,151.502305951,0,0,1,True,True,,
validation,hourly_seed_20091,ba47fee901329170b51604570f728fd15d105524e80a840cf69250b7c9b35590,20091,8,12,2,83,41.1908168229,41.1566815196,41.1566815196,0.999171288507,0.993370308055,1451.64650106,432.956830733,125.903302614,307.053528119,0,1,True,True,,
validation,hourly_seed_20091,ba47fee901329170b51604570f728fd15d105524e80a840cf69250b7c9b35590,20091,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2485.0133788,744.023067169,118.900167301,625.122899868,-0.54392989496,1,False,True,window_relief,
validation,hourly_seed_20091,ba47fee901329170b51604570f728fd15d105524e80a840cf69250b7c9b35590,20091,8,12,4,123,41.1908168229,41.1547763734,41.1547763734,0.999125036786,0.993000294285,3597.10112609,1080.84225883,59.1492745373,1021.69298429,-0.34162841473,1,False,True,window_relief,
validation,hourly_seed_20092,9ad398a79061e46b0b10257433d42013e00000431c983f0c589d3ecb0880eadf,20092,8,12,1,63,41.1908168229,41.0583334707,41.0583334707,0.996783667759,0.975131944796,225.444824306,70.0123630271,70.0123630271,0,0,1,True,True,,
validation,hourly_seed_20092,9ad398a79061e46b0b10257433d42013e00000431c983f0c589d3ecb0880eadf,20092,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1453.44691933,433.511876172,121.861811169,311.650065003,0,1,True,True,,
validation,hourly_seed_20092,9ad398a79061e46b0b10257433d42013e00000431c983f0c589d3ecb0880eadf,20092,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2433.2607391,722.0885696,91.6981573804,630.39041222,0,1,True,True,,
validation,hourly_seed_20092,9ad398a79061e46b0b10257433d42013e00000431c983f0c589d3ecb0880eadf,20092,8,12,4,123,41.1908168229,41.16061976,41.16061976,0.999266898178,0.994135185426,3504.98054417,1049.3025809,61.6424074725,987.660173429,0,1,True,True,,
validation,hourly_seed_20093,8010a81e3c2e9c84df8e544aa975fc3f4bae077fb02fd8973a73ff348be94670,20093,8,12,1,63,41.1908168229,40.4897182736,40.4897182736,0.982979251121,0.958804944972,383.181133755,118.346519996,118.346519996,0,0,1,True,True,,
validation,hourly_seed_20093,8010a81e3c2e9c84df8e544aa975fc3f4bae077fb02fd8973a73ff348be94670,20093,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1457.8064902,434.519856493,134.54682509,299.973031403,0,1,True,True,,
validation,hourly_seed_20093,8010a81e3c2e9c84df8e544aa975fc3f4bae077fb02fd8973a73ff348be94670,20093,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2486.33185494,740.701664011,124.412730887,616.288933124,0,1,True,True,,
validation,hourly_seed_20093,8010a81e3c2e9c84df8e544aa975fc3f4bae077fb02fd8973a73ff348be94670,20093,8,12,4,123,41.1908168229,41.1908168229,41.1733779909,1,1,3628.07807688,1088.51057041,88.758757022,999.751813386,0.00338693589259,1.0004235463,True,True,,
validation,hourly_seed_20094,1641d35e2ff74a9f3fe61aa15c60b048137d637ce4aac9bca25c4fde1a92148b,20094,8,12,1,63,41.1908168229,40.9220206914,40.9220206914,0.993474367536,0.960308265881,659.593959287,199.178012135,199.178012135,0,0,1,True,True,,
validation,hourly_seed_20094,1641d35e2ff74a9f3fe61aa15c60b048137d637ce4aac9bca25c4fde1a92148b,20094,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1661.11264357,495.025209604,164.898311818,330.126897786,0,1,True,True,,
validation,hourly_seed_20094,1641d35e2ff74a9f3fe61aa15c60b048137d637ce4aac9bca25c4fde1a92148b,20094,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2488.57871267,739.464687846,84.1512732539,655.313414592,-0.283434580487,1,False,True,window_relief,
validation,hourly_seed_20094,1641d35e2ff74a9f3fe61aa15c60b048137d637ce4aac9bca25c4fde1a92148b,20094,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3557.61705279,1067.64966931,79.5753791303,988.074290179,-0.0349890715112,1,True,True,,
validation,hourly_seed_20095,aef1609a4494eb074df06de10dca115d18be325892792f3bfed8f8bc4081e08e,20095,8,12,1,63,41.1908168229,41.1684577801,41.1684577801,0.999457183797,0.995657470375,632.999441872,190.891557002,190.891557002,0,0,1,True,True,,
validation,hourly_seed_20095,aef1609a4494eb074df06de10dca115d18be325892792f3bfed8f8bc4081e08e,20095,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1548.2609669,462.63063972,135.954496841,326.676142879,0,1,True,True,,
validation,hourly_seed_20095,aef1609a4494eb074df06de10dca115d18be325892792f3bfed8f8bc4081e08e,20095,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2539.9532733,758.269093788,111.521927765,646.747166023,0,1,True,True,,
validation,hourly_seed_20095,aef1609a4494eb074df06de10dca115d18be325892792f3bfed8f8bc4081e08e,20095,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3686.21096263,1106.98160433,72.3543234844,1034.62728085,0,1,True,True,,
validation,hourly_seed_20096,813f5c6c7478c8b631be23aa63ce1139afc9201e95f266579cf8450a1b6a413c,20096,8,12,1,63,41.1908168229,41.019039346,41.019039346,0.995829714238,0.966637713902,476.51471736,144.620996248,144.620996248,0,0,1,True,True,,
validation,hourly_seed_20096,813f5c6c7478c8b631be23aa63ce1139afc9201e95f266579cf8450a1b6a413c,20096,8,12,2,83,41.1908168229,40.5327009807,40.5327009807,0.984022753299,0.87218202639,1517.37181465,452.793040113,137.603272282,315.189767831,0,1,False,False,"delivery,interval_delivery","delivery,interval_delivery"
validation,hourly_seed_20096,813f5c6c7478c8b631be23aa63ce1139afc9201e95f266579cf8450a1b6a413c,20096,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2672.40999634,800.710485058,171.825290965,628.885194093,0,1,True,True,,
validation,hourly_seed_20096,813f5c6c7478c8b631be23aa63ce1139afc9201e95f266579cf8450a1b6a413c,20096,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3586.11414582,1079.48365208,72.1834475365,1007.30020454,0,1,True,True,,
validation,hourly_seed_20097,5c77b66b6d88b4bebcc64342e2140167150708aa4d67809a704660248df11eeb,20097,8,12,1,63,41.1908168229,40.985738274,40.985738274,0.995021255594,0.96017004475,318.082704032,97.1061910938,97.1061910938,0,0,1,True,True,,
validation,hourly_seed_20097,5c77b66b6d88b4bebcc64342e2140167150708aa4d67809a704660248df11eeb,20097,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1852.83040072,552.344989143,239.454145346,312.890843797,0,1,True,True,,
validation,hourly_seed_20097,5c77b66b6d88b4bebcc64342e2140167150708aa4d67809a704660248df11eeb,20097,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2552.34505261,763.377228619,112.058719193,651.318509426,0,1,True,True,,
validation,hourly_seed_20097,5c77b66b6d88b4bebcc64342e2140167150708aa4d67809a704660248df11eeb,20097,8,12,4,123,41.1908168229,41.0789615285,41.1745505734,0.997284460396,0.978275683172,3711.78147853,1117.80629377,75.712024291,1042.09426948,-0.0185651176233,0.997678443515,True,True,,
validation,hourly_seed_20098,83233890bd5c5869346cb343296f43132882689d7b19ccf8a31ba9cb9c48099d,20098,8,12,1,63,41.1908168229,41.0155456397,41.0155456397,0.995744896638,0.980953414622,414.122904246,128.606736506,128.606736506,0,0,1,True,True,,
validation,hourly_seed_20098,83233890bd5c5869346cb343296f43132882689d7b19ccf8a31ba9cb9c48099d,20098,8,12,2,83,41.1908168229,41.0933982333,41.0933982333,0.997634943973,0.981079551786,1350.52980054,402.128840969,91.6926827349,310.436158234,0,1,True,True,,
validation,hourly_seed_20098,83233890bd5c5869346cb343296f43132882689d7b19ccf8a31ba9cb9c48099d,20098,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2590.16481746,772.290095223,152.751497767,619.538597456,0,1,True,True,,
validation,hourly_seed_20098,83233890bd5c5869346cb343296f43132882689d7b19ccf8a31ba9cb9c48099d,20098,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3784.15075779,1136.83074715,110.979882063,1025.85086509,0.00172751724933,1,True,True,,
validation,hourly_seed_20099,be9bc5742ac568e1b7f4bc8246a6f317e896f4e685803355d7087904fc0bd70d,20099,8,12,1,63,41.1908168229,40.6704343947,40.6704343947,0.987366542635,0.949999995905,380.808473528,118.260870172,118.260870172,0,0,1,False,False,"delivery,interval_delivery","delivery,interval_delivery"
validation,hourly_seed_20099,be9bc5742ac568e1b7f4bc8246a6f317e896f4e685803355d7087904fc0bd70d,20099,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1866.35397221,555.06296481,244.776667043,310.286297767,0,1,True,True,,
validation,hourly_seed_20099,be9bc5742ac568e1b7f4bc8246a6f317e896f4e685803355d7087904fc0bd70d,20099,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2471.72563291,735.723745764,95.8116474927,639.912098271,0,1,True,True,,
validation,hourly_seed_20099,be9bc5742ac568e1b7f4bc8246a6f317e896f4e685803355d7087904fc0bd70d,20099,8,12,4,123,41.1908168229,41.1764373907,41.1764373907,0.999650906844,0.997207254755,3473.58696202,1048.62941758,62.9249024029,985.704515172,0,1,True,True,,
validation,hourly_seed_20000,c681e134fdef813160bc5b2e0f2ec985ed3d2b68689a09e289da4a48aa3af7d2,20000,8,24,1,63,41.1908168229,40.928599234,40.928599234,0.993634076499,0.973423828902,313.726860985,97.2362293809,97.2362293809,0,0,1,True,True,,
validation,hourly_seed_20000,c681e134fdef813160bc5b2e0f2ec985ed3d2b68689a09e289da4a48aa3af7d2,20000,8,24,2,95,41.1908168229,41.0515601187,41.0515601187,0.996619229359,0.984904920818,1449.72585088,429.439319162,56.21786474,373.221454422,0,1,True,True,,
validation,hourly_seed_20000,c681e134fdef813160bc5b2e0f2ec985ed3d2b68689a09e289da4a48aa3af7d2,20000,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3440.6545734,1036.99467014,99.87397862,937.120691522,0,1,True,True,,
validation,hourly_seed_20000,c681e134fdef813160bc5b2e0f2ec985ed3d2b68689a09e289da4a48aa3af7d2,20000,8,24,4,159,41.1908168229,41.1908168229,41.1908168229,1,1,4840.03566621,1462.71255896,141.256724767,1321.4558342,0.00933280540872,1,True,True,,
validation,hourly_seed_20001,3bc6f74aa88dae5f2a4332d67db55411fa02c19dd73c4bbbdcb21d6fcc765436,20001,8,24,1,63,41.1908168229,41.0354390417,41.0354390417,0.996227853847,0.977848446626,596.029780557,180.242659831,180.242659831,0,0,1,True,True,,
validation,hourly_seed_20001,3bc6f74aa88dae5f2a4332d67db55411fa02c19dd73c4bbbdcb21d6fcc765436,20001,8,24,2,95,41.1908168229,41.0033827438,41.0033827438,0.9954496149,0.964155235781,1445.9606912,427.898741361,48.0072636044,379.891477756,0,1,True,True,,
validation,hourly_seed_20001,3bc6f74aa88dae5f2a4332d67db55411fa02c19dd73c4bbbdcb21d6fcc765436,20001,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3530.47166998,1064.1982562,97.4622046468,966.736051552,0,1,True,True,,
validation,hourly_seed_20001,3bc6f74aa88dae5f2a4332d67db55411fa02c19dd73c4bbbdcb21d6fcc765436,20001,8,24,4,159,41.1908168229,40.7510609201,40.6673696818,0.989323933423,0.960369646663,4904.94976719,1486.87142016,124.923909206,1361.94751096,0.00552269544742,1.00205794569,True,True,,
validation,hourly_seed_20002,d3fe2e517ab7ad60c211e587a7608f0f756b260a4bb0258fce5251147f00162e,20002,8,24,1,63,41.1908168229,40.9841482353,40.9841482353,0.994982653817,0.959861230536,571.317587036,172.134672248,172.134672248,0,0,1,True,True,,
validation,hourly_seed_20002,d3fe2e517ab7ad60c211e587a7608f0f756b260a4bb0258fce5251147f00162e,20002,8,24,2,95,41.1908168229,41.1673325571,41.1673325571,0.999429866471,0.99543893177,1226.99284557,364.269416325,62.9093105918,301.360105733,0,1,True,True,,
validation,hourly_seed_20002,d3fe2e517ab7ad60c211e587a7608f0f756b260a4bb0258fce5251147f00162e,20002,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3439.16482752,1033.15608286,132.572691461,900.583391399,0,1,True,True,,
validation,hourly_seed_20002,d3fe2e517ab7ad60c211e587a7608f0f756b260a4bb0258fce5251147f00162e,20002,8,24,4,159,41.1908168229,41.1908168229,41.1908168229,1,1,5286.17604934,1599.85140642,221.136121472,1378.71528495,0,1,False,False,window_relief,window_relief
