community_profile_case,profile_id,climate_zone,generation_seed,scenario_id,scenario_hash,duration_h,perfect_information_capacity_kw,perfect_information_status,paired_capacity_delta_kw,paired_capacity_ratio
reference_3a,eulp_mixed_3a,3A,10026,hourly_seed_10026,5c5d8947163b17e2732849c06f86998d32bf29bb4b1992d409587cf944deda5d,6,58.0710289053,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10026,hourly_seed_10026,5c5d8947163b17e2732849c06f86998d32bf29bb4b1992d409587cf944deda5d,8,58.0710289053,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10027,hourly_seed_10027,7c197c02dd758fbd52372d1f5790f46612e50126caf8424134f10189092e16e7,1,84.3763504777,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10027,hourly_seed_10027,7c197c02dd758fbd52372d1f5790f46612e50126caf8424134f10189092e16e7,2,68.7407554183,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10027,hourly_seed_10027,7c197c02dd758fbd52372d1f5790f46612e50126caf8424134f10189092e16e7,3,68.7407554183,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10027,hourly_seed_10027,7c197c02dd758fbd52372d1f5790f46612e50126caf8424134f10189092e16e7,4,49.5193276421,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10027,hourly_seed_10027,7c197c02dd758fbd52372d1f5790f46612e50126caf8424134f10189092e16e7,6,49.5193276421,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10027,hourly_seed_10027,7c197c02dd758fbd52372d1f5790f46612e50126caf8424134f10189092e16e7,8,43.1516010853,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10028,hourly_seed_10028,64d2eb5e11ae24e34eaa047b9df04b9157f8dc2c72f9ad5508a69d8c50968e9b,1,57.0246044745,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10028,hourly_seed_10028,64d2eb5e11ae24e34eaa047b9df04b9157f8dc2c72f9ad5508a69d8c50968e9b,2,57.0246044745,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10028,hourly_seed_10028,64d2eb5e11ae24e34eaa047b9df04b9157f8dc2c72f9ad5508a69d8c50968e9b,3,57.0246044745,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10028,hourly_seed_10028,64d2eb5e11ae24e34eaa047b9df04b9157f8dc2c72f9ad5508a69d8c50968e9b,4,57.0246044745,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10028,hourly_seed_10028,64d2eb5e11ae24e34eaa047b9df04b9157f8dc2c72f9ad5508a69d8c50968e9b,6,57.0246044745,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10028,hourly_seed_10028,64d2eb5e11ae24e34eaa047b9df04b9157f8dc2c72f9ad5508a69d8c50968e9b,8,57.0246044745,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10029,hourly_seed_10029,c4c09f55696bc3c10a3994fedeba68977f8b36133ea400fbac28c1bd60e9583d,1,111.480945204,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10029,hourly_seed_10029,c4c09f55696bc3c10a3994fedeba68977f8b36133ea400fbac28c1bd60e9583d,2,102.401299523,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10029,hourly_seed_10029,c4c09f55696bc3c10a3994fedeba68977f8b36133ea400fbac28c1bd60e9583d,3,102.401299523,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10029,hourly_seed_10029,c4c09f55696bc3c10a3994fedeba68977f8b36133ea400fbac28c1bd60e9583d,4,84.3395276293,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10029,hourly_seed_10029,c4c09f55696bc3c10a3994fedeba68977f8b36133ea400fbac28c1bd60e9583d,6,61.0591758853,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10029,hourly_seed_10029,c4c09f55696bc3c10a3994fedeba68977f8b36133ea400fbac28c1bd60e9583d,8,61.0591758853,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10030,hourly_seed_10030,f1279498ef5d4bfd7a56ec4c42f0a60fc2fffc7a598809742cc08394e9177120,1,111.069011546,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10030,hourly_seed_10030,f1279498ef5d4bfd7a56ec4c42f0a60fc2fffc7a598809742cc08394e9177120,2,98.7806911758,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10030,hourly_seed_10030,f1279498ef5d4bfd7a56ec4c42f0a60fc2fffc7a598809742cc08394e9177120,3,98.7806911758,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10030,hourly_seed_10030,f1279498ef5d4bfd7a56ec4c42f0a60fc2fffc7a598809742cc08394e9177120,4,98.7806911758,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10030,hourly_seed_10030,f1279498ef5d4bfd7a56ec4c42f0a60fc2fffc7a598809742cc08394e9177120,6,40.2902211553,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10030,hourly_seed_10030,f1279498ef5d4bfd7a56ec4c42f0a60fc2fffc7a598809742cc08394e9177120,8,40.2902211553,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10031,hourly_seed_10031,58e051c9b173100f73f54836042f66f8a8885e9544068819557b2e1c0b97a7d2,1,112.328754437,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10031,hourly_seed_10031,58e051c9b173100f73f54836042f66f8a8885e9544068819557b2e1c0b97a7d2,2,111.032224867,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10031,hourly_seed_10031,58e051c9b173100f73f54836042f66f8a8885e9544068819557b2e1c0b97a7d2,3,97.372689167,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10031,hourly_seed_10031,58e051c9b173100f73f54836042f66f8a8885e9544068819557b2e1c0b97a7d2,4,75.5106019368,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10031,hourly_seed_10031,58e051c9b173100f73f54836042f66f8a8885e9544068819557b2e1c0b97a7d2,6,62.5986654245,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10031,hourly_seed_10031,58e051c9b173100f73f54836042f66f8a8885e9544068819557b2e1c0b97a7d2,8,58.4450656904,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10032,hourly_seed_10032,265a6b3a42e33a2d8eca1ecb03f689e5bcbf0a8ddc78f41646a6a1c1e850f943,1,114.367033196,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10032,hourly_seed_10032,265a6b3a42e33a2d8eca1ecb03f689e5bcbf0a8ddc78f41646a6a1c1e850f943,2,112.641264833,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10032,hourly_seed_10032,265a6b3a42e33a2d8eca1ecb03f689e5bcbf0a8ddc78f41646a6a1c1e850f943,3,91.5174389871,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10032,hourly_seed_10032,265a6b3a42e33a2d8eca1ecb03f689e5bcbf0a8ddc78f41646a6a1c1e850f943,4,61.4634049101,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10032,hourly_seed_10032,265a6b3a42e33a2d8eca1ecb03f689e5bcbf0a8ddc78f41646a6a1c1e850f943,6,61.4634049101,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10032,hourly_seed_10032,265a6b3a42e33a2d8eca1ecb03f689e5bcbf0a8ddc78f41646a6a1c1e850f943,8,48.9213151948,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10033,hourly_seed_10033,b35c754bd64293160747f3483b500220ea9ec0e9fa11dfc55793ebc57361ef08,1,55.0658228873,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10033,hourly_seed_10033,b35c754bd64293160747f3483b500220ea9ec0e9fa11dfc55793ebc57361ef08,2,55.0658228873,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10033,hourly_seed_10033,b35c754bd64293160747f3483b500220ea9ec0e9fa11dfc55793ebc57361ef08,3,55.0658228873,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10033,hourly_seed_10033,b35c754bd64293160747f3483b500220ea9ec0e9fa11dfc55793ebc57361ef08,4,55.0658228873,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10033,hourly_seed_10033,b35c754bd64293160747f3483b500220ea9ec0e9fa11dfc55793ebc57361ef08,6,55.0658228873,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10033,hourly_seed_10033,b35c754bd64293160747f3483b500220ea9ec0e9fa11dfc55793ebc57361ef08,8,55.0658228873,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10034,hourly_seed_10034,c7955d0c94bae9c4d0d8b0168db970e48734369343be510a142560fd27b65140,1,101.830990946,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10034,hourly_seed_10034,c7955d0c94bae9c4d0d8b0168db970e48734369343be510a142560fd27b65140,2,94.8841525358,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10034,hourly_seed_10034,c7955d0c94bae9c4d0d8b0168db970e48734369343be510a142560fd27b65140,3,78.8598703461,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10034,hourly_seed_10034,c7955d0c94bae9c4d0d8b0168db970e48734369343be510a142560fd27b65140,4,68.0029374138,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10034,hourly_seed_10034,c7955d0c94bae9c4d0d8b0168db970e48734369343be510a142560fd27b65140,6,53.369439977,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10034,hourly_seed_10034,c7955d0c94bae9c4d0d8b0168db970e48734369343be510a142560fd27b65140,8,53.369439977,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10035,hourly_seed_10035,6cf3b749830aed9e751e022e581e705f951fefe76a2519297520f7b4c1f80b92,1,53.4901623195,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10035,hourly_seed_10035,6cf3b749830aed9e751e022e581e705f951fefe76a2519297520f7b4c1f80b92,2,53.4901623195,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10035,hourly_seed_10035,6cf3b749830aed9e751e022e581e705f951fefe76a2519297520f7b4c1f80b92,3,53.4901623195,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10035,hourly_seed_10035,6cf3b749830aed9e751e022e581e705f951fefe76a2519297520f7b4c1f80b92,4,53.4901623195,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10035,hourly_seed_10035,6cf3b749830aed9e751e022e581e705f951fefe76a2519297520f7b4c1f80b92,6,53.4901623195,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10035,hourly_seed_10035,6cf3b749830aed9e751e022e581e705f951fefe76a2519297520f7b4c1f80b92,8,48.7107991511,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10036,hourly_seed_10036,52fa7ff353f0658030ad7ab8d089bd8834bab4d355ef5ba746c78a3502b8176a,1,82.5836359044,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10036,hourly_seed_10036,52fa7ff353f0658030ad7ab8d089bd8834bab4d355ef5ba746c78a3502b8176a,2,71.8193402969,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10036,hourly_seed_10036,52fa7ff353f0658030ad7ab8d089bd8834bab4d355ef5ba746c78a3502b8176a,3,69.0548172406,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10036,hourly_seed_10036,52fa7ff353f0658030ad7ab8d089bd8834bab4d355ef5ba746c78a3502b8176a,4,59.179670212,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10036,hourly_seed_10036,52fa7ff353f0658030ad7ab8d089bd8834bab4d355ef5ba746c78a3502b8176a,6,59.179670212,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10036,hourly_seed_10036,52fa7ff353f0658030ad7ab8d089bd8834bab4d355ef5ba746c78a3502b8176a,8,59.179670212,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10037,hourly_seed_10037,7a3317b211daca52520c9302b427e5b2bd02c1fd93b5cc32344b0c753d6fca70,1,112.157887497,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10037,hourly_seed_10037,7a3317b211daca52520c9302b427e5b2bd02c1fd93b5cc32344b0c753d6fca70,2,110.604857247,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10037,hourly_seed_10037,7a3317b211daca52520c9302b427e5b2bd02c1fd93b5cc32344b0c753d6fca70,3,86.6034753756,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10037,hourly_seed_10037,7a3317b211daca52520c9302b427e5b2bd02c1fd93b5cc32344b0c753d6fca70,4,86.6034753756,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10037,hourly_seed_10037,7a3317b211daca52520c9302b427e5b2bd02c1fd93b5cc32344b0c753d6fca70,6,60.5212968671,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10037,hourly_seed_10037,7a3317b211daca52520c9302b427e5b2bd02c1fd93b5cc32344b0c753d6fca70,8,53.8342242726,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10038,hourly_seed_10038,23c04f9e31daaa3f8c727105bde7de16a3ab04ae9adf269cafe344a164b2be55,1,69.1884617566,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10038,hourly_seed_10038,23c04f9e31daaa3f8c727105bde7de16a3ab04ae9adf269cafe344a164b2be55,2,69.1884617566,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10038,hourly_seed_10038,23c04f9e31daaa3f8c727105bde7de16a3ab04ae9adf269cafe344a164b2be55,3,54.9173325109,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10038,hourly_seed_10038,23c04f9e31daaa3f8c727105bde7de16a3ab04ae9adf269cafe344a164b2be55,4,54.9173325109,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10038,hourly_seed_10038,23c04f9e31daaa3f8c727105bde7de16a3ab04ae9adf269cafe344a164b2be55,6,54.9173325109,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10038,hourly_seed_10038,23c04f9e31daaa3f8c727105bde7de16a3ab04ae9adf269cafe344a164b2be55,8,54.9173325109,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10039,hourly_seed_10039,cc254def383659cbe2d293565b7c7816ec157cefd6fab9e10ffe7a0e7f8ef146,1,67.0604107076,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10039,hourly_seed_10039,cc254def383659cbe2d293565b7c7816ec157cefd6fab9e10ffe7a0e7f8ef146,2,67.0604107076,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10039,hourly_seed_10039,cc254def383659cbe2d293565b7c7816ec157cefd6fab9e10ffe7a0e7f8ef146,3,66.6099516959,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10039,hourly_seed_10039,cc254def383659cbe2d293565b7c7816ec157cefd6fab9e10ffe7a0e7f8ef146,4,59.2140502247,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10039,hourly_seed_10039,cc254def383659cbe2d293565b7c7816ec157cefd6fab9e10ffe7a0e7f8ef146,6,55.6475313976,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10039,hourly_seed_10039,cc254def383659cbe2d293565b7c7816ec157cefd6fab9e10ffe7a0e7f8ef146,8,55.6475313976,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10040,hourly_seed_10040,444988d3dc3b6a061f32ae3d4a9095b586310422b02c365e2ecaecb084b5adb6,1,111.809388449,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10040,hourly_seed_10040,444988d3dc3b6a061f32ae3d4a9095b586310422b02c365e2ecaecb084b5adb6,2,72.949779586,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10040,hourly_seed_10040,444988d3dc3b6a061f32ae3d4a9095b586310422b02c365e2ecaecb084b5adb6,3,53.0576261673,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10040,hourly_seed_10040,444988d3dc3b6a061f32ae3d4a9095b586310422b02c365e2ecaecb084b5adb6,4,53.0576261673,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10040,hourly_seed_10040,444988d3dc3b6a061f32ae3d4a9095b586310422b02c365e2ecaecb084b5adb6,6,53.0576261673,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10040,hourly_seed_10040,444988d3dc3b6a061f32ae3d4a9095b586310422b02c365e2ecaecb084b5adb6,8,53.0576261673,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10041,hourly_seed_10041,7372c278909c393cced930195e33034665c9392ab65e668ecb05d33a0989896d,1,74.2044675678,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10041,hourly_seed_10041,7372c278909c393cced930195e33034665c9392ab65e668ecb05d33a0989896d,2,58.6663805991,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10041,hourly_seed_10041,7372c278909c393cced930195e33034665c9392ab65e668ecb05d33a0989896d,3,58.6663805991,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10041,hourly_seed_10041,7372c278909c393cced930195e33034665c9392ab65e668ecb05d33a0989896d,4,45.4233250151,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10041,hourly_seed_10041,7372c278909c393cced930195e33034665c9392ab65e668ecb05d33a0989896d,6,45.4233250151,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10041,hourly_seed_10041,7372c278909c393cced930195e33034665c9392ab65e668ecb05d33a0989896d,8,45.4233250151,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10042,hourly_seed_10042,77626cb25b30baeb58ab6e7f38210bedaed96491096cf629bb8b9969b77747c8,1,72.7232574597,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10042,hourly_seed_10042,77626cb25b30baeb58ab6e7f38210bedaed96491096cf629bb8b9969b77747c8,2,67.271640286,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10042,hourly_seed_10042,77626cb25b30baeb58ab6e7f38210bedaed96491096cf629bb8b9969b77747c8,3,51.9151097054,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10042,hourly_seed_10042,77626cb25b30baeb58ab6e7f38210bedaed96491096cf629bb8b9969b77747c8,4,51.9151097054,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10042,hourly_seed_10042,77626cb25b30baeb58ab6e7f38210bedaed96491096cf629bb8b9969b77747c8,6,51.9151097054,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10042,hourly_seed_10042,77626cb25b30baeb58ab6e7f38210bedaed96491096cf629bb8b9969b77747c8,8,51.9151097054,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10043,hourly_seed_10043,d491cdcfdbfb29a0c15bfc52b403eb5260cdf00bfb7887e5029b17e796a77d2f,1,61.4593996302,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10043,hourly_seed_10043,d491cdcfdbfb29a0c15bfc52b403eb5260cdf00bfb7887e5029b17e796a77d2f,2,61.4593996302,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10043,hourly_seed_10043,d491cdcfdbfb29a0c15bfc52b403eb5260cdf00bfb7887e5029b17e796a77d2f,3,41.6790518929,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10043,hourly_seed_10043,d491cdcfdbfb29a0c15bfc52b403eb5260cdf00bfb7887e5029b17e796a77d2f,4,41.6790518929,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10043,hourly_seed_10043,d491cdcfdbfb29a0c15bfc52b403eb5260cdf00bfb7887e5029b17e796a77d2f,6,41.6790518929,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10043,hourly_seed_10043,d491cdcfdbfb29a0c15bfc52b403eb5260cdf00bfb7887e5029b17e796a77d2f,8,41.6790518929,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10044,hourly_seed_10044,3b2d4f13559e030f38c98c04f958a37280c42b817356d04f5bf72cd73b404192,1,65.0999637267,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10044,hourly_seed_10044,3b2d4f13559e030f38c98c04f958a37280c42b817356d04f5bf72cd73b404192,2,65.0999637267,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10044,hourly_seed_10044,3b2d4f13559e030f38c98c04f958a37280c42b817356d04f5bf72cd73b404192,3,63.7505795839,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10044,hourly_seed_10044,3b2d4f13559e030f38c98c04f958a37280c42b817356d04f5bf72cd73b404192,4,63.7505795839,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10044,hourly_seed_10044,3b2d4f13559e030f38c98c04f958a37280c42b817356d04f5bf72cd73b404192,6,63.7505795839,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10044,hourly_seed_10044,3b2d4f13559e030f38c98c04f958a37280c42b817356d04f5bf72cd73b404192,8,63.7505795839,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10045,hourly_seed_10045,62c7f22a94426a86830302815edd1128ce9d2ce76c8506d338982d3e46318dad,1,65.6470484286,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10045,hourly_seed_10045,62c7f22a94426a86830302815edd1128ce9d2ce76c8506d338982d3e46318dad,2,65.6470484286,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10045,hourly_seed_10045,62c7f22a94426a86830302815edd1128ce9d2ce76c8506d338982d3e46318dad,3,65.6470484286,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10045,hourly_seed_10045,62c7f22a94426a86830302815edd1128ce9d2ce76c8506d338982d3e46318dad,4,65.6470484286,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10045,hourly_seed_10045,62c7f22a94426a86830302815edd1128ce9d2ce76c8506d338982d3e46318dad,6,63.0399671199,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10045,hourly_seed_10045,62c7f22a94426a86830302815edd1128ce9d2ce76c8506d338982d3e46318dad,8,57.5980160935,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10046,hourly_seed_10046,7f21374be67a0d6d456943ec2ad104cfb3886ae409841743d38a4d6dc0582482,1,111.386089493,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10046,hourly_seed_10046,7f21374be67a0d6d456943ec2ad104cfb3886ae409841743d38a4d6dc0582482,2,100.181674904,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10046,hourly_seed_10046,7f21374be67a0d6d456943ec2ad104cfb3886ae409841743d38a4d6dc0582482,3,93.8537570747,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10046,hourly_seed_10046,7f21374be67a0d6d456943ec2ad104cfb3886ae409841743d38a4d6dc0582482,4,54.4991362232,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10046,hourly_seed_10046,7f21374be67a0d6d456943ec2ad104cfb3886ae409841743d38a4d6dc0582482,6,54.4991362232,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10046,hourly_seed_10046,7f21374be67a0d6d456943ec2ad104cfb3886ae409841743d38a4d6dc0582482,8,37.7597540487,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10047,hourly_seed_10047,f64d1a04f0c570637f6f2a29ec5a97f47c96244df1fde1e2df7901a8e08ce13f,1,112.421629601,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10047,hourly_seed_10047,f64d1a04f0c570637f6f2a29ec5a97f47c96244df1fde1e2df7901a8e08ce13f,2,85.0141880201,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10047,hourly_seed_10047,f64d1a04f0c570637f6f2a29ec5a97f47c96244df1fde1e2df7901a8e08ce13f,3,78.7965750688,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10047,hourly_seed_10047,f64d1a04f0c570637f6f2a29ec5a97f47c96244df1fde1e2df7901a8e08ce13f,4,54.5700429286,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10047,hourly_seed_10047,f64d1a04f0c570637f6f2a29ec5a97f47c96244df1fde1e2df7901a8e08ce13f,6,54.5700429286,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10047,hourly_seed_10047,f64d1a04f0c570637f6f2a29ec5a97f47c96244df1fde1e2df7901a8e08ce13f,8,41.7366666282,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10048,hourly_seed_10048,2df65a5fd7c356beb2fda1e8d9b4ae1e799c2556d8a9e2d93efc8ccabe378510,1,113.259466505,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10048,hourly_seed_10048,2df65a5fd7c356beb2fda1e8d9b4ae1e799c2556d8a9e2d93efc8ccabe378510,2,111.01493239,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10048,hourly_seed_10048,2df65a5fd7c356beb2fda1e8d9b4ae1e799c2556d8a9e2d93efc8ccabe378510,3,98.700428243,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10048,hourly_seed_10048,2df65a5fd7c356beb2fda1e8d9b4ae1e799c2556d8a9e2d93efc8ccabe378510,4,63.2395918013,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10048,hourly_seed_10048,2df65a5fd7c356beb2fda1e8d9b4ae1e799c2556d8a9e2d93efc8ccabe378510,6,63.2395918013,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10048,hourly_seed_10048,2df65a5fd7c356beb2fda1e8d9b4ae1e799c2556d8a9e2d93efc8ccabe378510,8,51.7236237953,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10049,hourly_seed_10049,042f95f69d3edb9f6a3dcdbdca73b0c2198250371e729611a26ff5a4fa33d6ec,1,90.8308937765,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10049,hourly_seed_10049,042f95f69d3edb9f6a3dcdbdca73b0c2198250371e729611a26ff5a4fa33d6ec,2,61.3017126632,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10049,hourly_seed_10049,042f95f69d3edb9f6a3dcdbdca73b0c2198250371e729611a26ff5a4fa33d6ec,3,49.5106093608,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10049,hourly_seed_10049,042f95f69d3edb9f6a3dcdbdca73b0c2198250371e729611a26ff5a4fa33d6ec,4,49.5106093608,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10049,hourly_seed_10049,042f95f69d3edb9f6a3dcdbdca73b0c2198250371e729611a26ff5a4fa33d6ec,6,49.5106093608,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10049,hourly_seed_10049,042f95f69d3edb9f6a3dcdbdca73b0c2198250371e729611a26ff5a4fa33d6ec,8,47.5796857074,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10050,hourly_seed_10050,1f406bb8a1fa36e06d36c36997c6b4d32523d279c1e323e0e5e376103e9f784a,1,58.3635623157,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10050,hourly_seed_10050,1f406bb8a1fa36e06d36c36997c6b4d32523d279c1e323e0e5e376103e9f784a,2,45.1685704923,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10050,hourly_seed_10050,1f406bb8a1fa36e06d36c36997c6b4d32523d279c1e323e0e5e376103e9f784a,3,45.1685704923,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10050,hourly_seed_10050,1f406bb8a1fa36e06d36c36997c6b4d32523d279c1e323e0e5e376103e9f784a,4,45.1685704923,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10050,hourly_seed_10050,1f406bb8a1fa36e06d36c36997c6b4d32523d279c1e323e0e5e376103e9f784a,6,45.1685704923,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10050,hourly_seed_10050,1f406bb8a1fa36e06d36c36997c6b4d32523d279c1e323e0e5e376103e9f784a,8,45.1685704923,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10051,hourly_seed_10051,a9fc96b24912801e4a3f2981d5b691c722073ebe88decd4308b6e00bf2778455,1,98.0714128615,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10051,hourly_seed_10051,a9fc96b24912801e4a3f2981d5b691c722073ebe88decd4308b6e00bf2778455,2,77.3775963128,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10051,hourly_seed_10051,a9fc96b24912801e4a3f2981d5b691c722073ebe88decd4308b6e00bf2778455,3,77.3775963128,optimal,0,1
reference_3a,eulp_mixed_3a,3A,10051,hourly_seed_10051,a9fc96b24912801e4a3f2981d5b691c722073ebe88decd4308b6e00bf2778455,4,67.8269368006,optimal,0,1
